國	82
不	82
堪	82
貳	82
君	83
將	83
若	83
之	83
何	83
欲	84
與	84
大叔	84
臣	85
請	85
事	85
之	85
若	86
弗	86
與	86
則	87
請	87
除	87
之	87
無	88
生	88
民心	88
公	89
曰	89
無	90
庸	90
將	91
自及	91
大叔	92
又	92
收	92
貳	92
以	92
爲	92
己	92
邑	92
至	93
於	93
廪延	93
子封	94
曰	94
可	95
矣	95
厚	96
將	96
得	96
衆	96
公	97
曰	97
不義	98
不暱	99
厚	100
將	100
崩	100
大叔	101
完	101
聚	101
繕	102
甲	102
兵	102
具	103
卒	103
乘	103
將	104
襲	104
鄭	104
夫人	105
將	105
啟	105
之	105
公	106
聞	106
其	106
期	106
曰	107
可	108
矣	108
命	109
子封	109
帥	109
車	109
二百	109
乘	109
以	109
伐	109
京	109
京	110
叛	110
大叔段	110
段	111
入	111
於	111
鄢	111
公	112
伐	112
諸	112
鄢	112
五月	113
辛丑	113
大叔	114
出奔	114
共	114
書	115
曰	115
鄭伯	116
克	116
段	116
于	116
鄢	116
段	117
不	117
弟	117
故	118
不	118
言	118
弟	118
如	119
二	119
君	119
故	120
曰	120
克	120
稱	121
鄭伯	121
譏	122
失	122
教	122
也	122
謂	123
之	123
鄭志	123
不	124
言	124
出奔	124
難	125
之	125
也	125
遂	126
寘	126
姜氏	126
于	126
城潁	126
而	127
誓	127
之	127
曰	127
不	128
及	128
黃泉	128
無	129
相見	129
也	129
旣而	130
悔	130
之	130
潁考叔	131
爲	131
潁谷	131
封人	131
聞	132
之	132
有	133
獻	133
於	133
公	133
公	134
賜	134
之	134
食	134
食	135
舍	135
肉	135
公	136
問	136
之	136
對	137
曰	137
小人	138
有	138
母	138
皆	139
嘗	139
小人	139
之	139
食	139
矣	139
未	140
嘗	140
君	140
之	140
羹	140
請	141
以	141
遺	141
之	141
公	142
曰	142
爾	143
有	143
母	143
遺	143
繄	144
我	144
獨	144
無	144
潁考叔	145
曰	145
敢	146
問	146
何	146
謂	146
也	146
公	147
語	147
之	147
故	147
且	148
告	148
之	148
悔	148
對	149
曰	149
君	150
何	150
患	150
焉	150
若	151
闕	151
地	151
及	151
泉	151
隧	152
而	152
相見	152
其	153
誰曰	153
不	153
然	153
公	154
從	154
之	154
公	155
入	155
而	155
賦	155
大隧	156
之中	156
其	157
樂	157
也	157
融融	157
姜	158
出	158
而	158
賦	158
大隧	159
之外	159
其	160
樂	160
也	160
洩洩	160
遂	161
爲	161
母子	161
如	161
初	161
君子	162
曰	162
潁考叔	163
純	164
孝	164
也	164
愛	165
其	165
母	165
施及	166
莊公	166
詩	167
曰	167
孝子	168
不	168
匱	168
永	169
錫	169
爾	169
類	169
其	170
是	170
之	170
謂	170
乎	170
秋	171
七月	171
天王	172
使	172
宰	172
咺	172
來	172
歸	172
惠公	172
仲子	173
之	173
賵	173
緩	174
且	175
子氏	175
未	175
薨	175
故	176
名	176
天子	177
七月	177
而	177
葬	177
同軌	178
畢	178
至	178
諸侯	179
五月	179
同盟	180
至	180
大夫	181
三月	181
同位	182
至	182
士	183
踰	183
月	183
外姻	184
至	184
贈	185
死	185
不	185
及	185
尸	185
弔	186
生	186
不	186
及	186
哀	186
豫	187
凶事	187
非	188
禮	188
也	188
八月	189
紀	190
人	190
伐	190
夷	190
夷	191
不	191
告	191
故	192
不	192
書	192
有	193
蜚	193
不	194
爲	194
災	194
亦	195
不	195
書	195
惠公	196
季年	196
敗	197
宋師	197
于	197
黃	197
公	198
立	198
而	198
求	198
成	198
焉	198
九月	199
及	200
宋	200
人	200
盟	200
于	200
宿	200
始	201
通	201
也	201
冬	202
十月	202
庚申	202
改葬	203
惠公	203
公	204
弗	204
臨	204
故	205
不	205
書	205
惠公	206
之	206
薨	206
也	206
有	207
宋	207
師	207
大子	208
少	208
葬	209
故	209
有	209
闕	209
是	210
以	210
改葬	210
衞侯	211
來	211
會葬	211
不	212
見	212
公	212
亦	213
不	213
書	213
鄭共叔	214
之	214
亂	214
公孫滑	215
出奔	215
衞	215
衞人	216
爲	216
之	216
伐	216
鄭	216
取	217
廪延	217
鄭人	218
以	218
王師	218
虢師	219
伐	219
衞	219
南鄙	219
請	220
師	220
于	220
邾	220
邾子	221
使	221
私	221
于	221
公子豫	221
豫	222
請	222
往	222
公	223
弗	223
許	223
遂	224
行	224
及	225
邾人	225
鄭人	226
盟	226
于	226
翼	226
不	227
書	227
非	228
公命	228
也	228
新作	229
南門	229
不	230
書	230
亦	231
非	231
公命	231
也	231
十二月	232
祭伯	233
來	233
非	234
王命	234
也	234
衆父	235
卒	235
公	236
不	236
與	236
小斂	236
故	237
不	237
書	237
日	237
二年	238
春	238
公	239
會	239
戎	239
于	239
潛	239
修	240
惠公	240
之	240
好	240
也	240
戎	241
請	241
盟	241
公	242
辭	242
莒子	243
娶	243
于	243
向	243
向姜	244
不	244
安	244
莒	244
而	244
歸	244
夏	245
莒人	246
入	246
向	246
以	247
姜氏	247
還	247
司空	248
無駭	248
入	248
極	248
費庈父	249
勝	249
之	249
戎	250
請	250
盟	250
秋	251
盟	252
于	252
唐	252
復	253
修	253
戎	253
好	253
也	253
九月	254
紀裂繻	255
來	255
逆	255
女	255
卿	256
爲	256
君	256
逆	256
也	256
冬	257
紀子帛	258
莒子	259
盟	259
于	259
密	259
魯	260
故	260
也	260
鄭人	261
伐	261
衞	261
討	262
公孫滑	262
之	262
亂	262
也	262
三年	263
春	263
王	264
三月	264
壬戌	265
平王	266
崩	266
赴	267
以	267
庚戌	267
故	268
書	268
之	268
夏	269
君氏	270
卒	270
聲子	271
也	271
不	272
赴	272
于	272
諸侯	272
不	273
反哭	273
于	273
寢	273
不	274
祔	274
于	274
姑	274
故	275
不	275
曰	275
薨	276
不	277
稱	277
夫人	277
故	278
不	278
言	278
葬	278
不	279
書	279
姓	279
爲	280
公	280
故	280
曰	281
君氏	282
鄭武公	283
莊公	284
爲	284
平王	284
卿士	284
王	285
貳	285
于	285
虢	285
鄭伯	286
怨	286
王	286
王	287
曰	287
無	288
之	288
故	289
周	289
鄭	290
交質	290
王子狐	291
爲	291
質	291
於	291
鄭	291
鄭公子忽	292
爲	292
質	292
於	292
周	292
王	293
崩	293
周人	294
將	294
畀	294
虢公	294
政	294
四月	295
鄭祭足	296
帥	296
師	296
取	296
溫	296
之	296
麥	296
秋	297
又	298
取	298
成周	298
之	298
禾	298
周	299
鄭	300
交惡	300
君子	301
曰	301
信	302
不	302
由	302
中	302
質	303
無	303
益	303
也	303
明	304
恕	304
而	304
行	304
要	305
之	305
以	305
禮	305
雖	306
無	306
有	306
質	306
誰	307
能	307
間	307
之	307
苟	308
有	308
明信	308
澗	309
谿	310
沼	311
沚	312
之	312
毛	312
蘋	313
蘩	314
蕰藻	315
之	315
菜	315
筐	316
筥	317
錡	318
釜	319
之	319
器	319
潢	320
汙	321
行潦	322
之	322
水	322
可	323
薦	323
於	323
鬼神	323
可	324
羞	324
於	324
王公	324
而	325
況	325
君子	325
結	325
二	325
國	325
之	325
信	325
行	326
之	326
以	326
禮	326
又	327
焉	327
用	327
質	327
風	328
有	328
采蘩	328
采蘋	329
雅	330
有	330
行葦	330
泂酌	331
昭	332
忠信	332
也	332
武氏	333
子	333
來	333
求	333
賻	333
王	334
未	334
葬	334
也	334
宋穆公	335
疾	335
召	336
大司馬	336
孔父	336
而	336
屬	336
殤公	336
焉	336
曰	337
先君	338
舍	338
與夷	338
而	338
立	338
寡人	338
寡人	339
弗	339
敢	339
忘	339
若	340
以	340
大夫	340
之	340
靈	340
得	341
保	341
首	341
領	341
以	341
沒	341
先君	342
若	342
問	342
與夷	342
其	343
將	343
何	343
辭	343
以	343
對	343
請	344
子	344
奉	344
之	344
以	345
主	345
社稷	345
寡人	346
雖	346
死	346
亦	347
無	347
悔	347
焉	347
對	348
曰	348
羣	349
臣	349
願	349
奉	349
馮	349
也	349
公	350
曰	350
不	351
可	351
先君	352
以	352
寡人	352
爲	352
賢	352
使	353
主	353
社稷	353
若	354
棄	354
德	354
不	354
讓	354
是	355
廢	355
先君	355
之	355
舉	355
也	355
豈	356
曰	356
能	356
賢	356
光昭	357
先君	357
之	357
令德	357
可	358
不	358
務	358
乎	358
吾子	359
其	359
無	359
廢	359
先君	359
之	359
功	359
使	360
公子馮	360
出	360
居	360
于	360
鄭	360
八月	361
庚辰	361
宋穆公	362
卒	362
殤公	363
卽位	363
君子	364
曰	364
宋宣公	365
可	365
謂	365
知人	365
矣	365
立	366
穆公	366
其	367
子	367
饗	367
之	367
命	368
以	368
義夫	368
商	369
頌	369
曰	369
殷	370
受	370
命	370
咸宜	370
百祿	371
是	371
荷	371
其	372
是	372
之	372
謂	372
乎	372
冬	373
齊	374
鄭	375
盟	375
于	375
石門	375
尋盧	376
之	376
盟	376
也	376
庚戌	377
鄭伯	378
之	378
車	378
僨	378
于	378
濟	378
衞莊公	379
娶	379
于	379
齊	379
東宫	379
得	379
臣	379
之	379
妹	379
曰	380
莊姜	380
美	381
而	381
無	381
子	381
衞人	382
所	382
爲	382
賦	382
碩人	382
也	382
又	383
娶	383
于	383
陳	383
曰	384
厲嬀	384
生	385
孝伯	385
早	386
死	386
其	387
娣	387
戴嬀	387
生	388
桓公	388
莊姜	389
以	389
爲	389
己	389
子	389
公子	390
州吁	390
嬖人	391
之	391
子	391
也	391
有	392
寵	392
而	392
好	392
兵	392
公	393
弗	393
禁	393
莊姜	394
惡	394
之	394
石碏	395
諫	395
曰	395
臣	396
聞	396
愛	396
子	396
教	397
之	397
以	397
義方	397
弗	398
納	398
於	398
邪	398
驕	399
奢	400
淫	401
泆	402
所	403
自	403
邪	403
也	403
四者	404
之	404
來	404
寵	405
祿	405
過	405
也	405
將	406
立	406
州吁	406
乃	407
定	407
之	407
矣	407
若	408
猶	408
未	408
也	408
階	409
之	409
爲	409
禍	409
夫	410
寵	410
而	410
不	410
驕	410
驕	411
而	411
能	411
降	411
降	412
而	412
不	412
憾	412
憾	413
而	413
能	413
眕	413
者	413
鮮	414
矣	414
且夫	415
賤	415
妨	415
貴	415
少	416
陵	416
長	416
遠	417
間	417
親	417
新	418
間	418
舊	418
小	419
加	419
大	419
淫	420
破	420
義	420
所	421
謂	421
六	421
逆	421
也	421
君義	422
臣行	423
父慈	424
子孝	425
兄愛	426
弟敬	427
所	428
謂	428
六	428
順	428
也	428
去	429
順	429
效	429
逆	429
所以	430
速	430
禍	430
也	430
君	431
人	431
者	431
將	432
禍	432
是	432
務去	432
而	433
速	433
之	433
無乃	434
不	434
可	434
乎	434
弗	435
聽	435
其	436
子	436
厚	436
與	436
州吁	436
游	436
禁	437
之	437
不	438
可	438
桓公	439
立	439
乃	440
老	440
四年	441
春	441
衞州吁	442
弑	442
桓公	442
而	442
立	442
公	443
與	443
宋公	443
爲	443
會	443
將	444
尋	444
宿	444
之	444
盟	444
未	445
及	445
期	445
衞人	446
來	446
告	446
亂	446
春	447
公	448
及	448
宋公	448
遇	448
于	448
清	448
宋殤公	449
之	449
卽位	449
也	449
公子馮	450
出奔	450
鄭	450
鄭人	451
欲	451
納	451
之	451
及	452
衞州吁	452
立	452
將	453
修	453
先君	453
之	453
怨	453
于	453
鄭	453
而	454
求	454
寵	454
於	454
諸侯	454
以	455
和	455
其	455
民	455
使	456
告	456
於	456
宋	456
曰	456
君	457
若	457
伐	457
鄭	457
以	458
除	458
君害	458
君	459
爲	459
主	459
敝邑	460
以	460
賦	460
與	460
陳	460
蔡	461
從	461
則	462
衞國	462
之	462
願	462
也	462
宋人	463
許	463
之	463
於	464
是	464
陳	464
蔡	465
方	465
睦	465
於	465
衞	465
故	466
宋公	466
陳侯	467
蔡人	468
衞人	469
伐	469
鄭	469
圍	470
其	470
東門	470
五	471
日	471
而	471
還	471
公	472
問	472
於	472
衆仲	472
曰	472
衞州吁	473
其	473
成	473
乎	473
對	474
曰	474
臣	475
聞	475
以	475
德	475
和	475
民	475
不	476
聞	476
以	476
亂	476
以	477
亂	477
猶	478
治	478
絲	478
而	478
棼	478
之	478
也	478
夫	479
州吁	479
阻	480
兵	480
而	480
安	480
忍	480
阻	481
兵	481
無	482
衆	482
安	483
忍	483
無	484
親	484
衆	485
叛	485
親	486
離	486
難	487
以	487
濟	487
矣	487
夫	488
兵	488
猶	489
火	489
也	489
弗	490
戢	490
將	491
自焚	491
也	491
夫	492
州吁	492
弑	492
其	492
君	492
而	493
虐	493
用	493
其	493
民	493
於	494
是	494
乎	494
不	494
務	494
令德	494
而	495
欲	495
以	495
亂	495
成	495
必	496
不	496
免	496
矣	496
秋	497
諸侯	498
復	498
伐	498
鄭	498
宋公	499
使	499
來	499
乞	499
師	499
公	500
辭	500
之	500
羽父	501
請	501
以	501
師	501
會	501
之	501
公	502
弗	502
許	502
固	503
請	503
而	503
行	503
故	504
書	504
曰	504
翬	505
帥	505
師	505
疾	506
之	506
也	506
諸侯	507
之	507
師	507
敗	507
鄭	507
徒兵	507
取	508
其	508
禾	508
而	508
還	508
州吁	509
未	509
能	509
和	509
其	509
民	509
厚	510
問	510
定	510
君	510
於	510
石子	510
石子	511
曰	511
王	512
覲	512
爲	512
可	512
曰	513
何	514
以	514
得	514
覲	514
曰	515
陳桓公	516
方	516
有	516
寵	516
於	516
王	516
陳	517
衞	518
方	518
睦	518
若	519
朝	519
陳	519
使	519
請	519
必	520
可	520
得	520
也	520
厚	521
從	521
州吁	521
如	521
陳	521
石碏	522
使	522
告	522
于	522
陳	522
曰	522
衞國	523
褊小	523
老夫	524
耄	524
矣	524
無	525
能	525
爲	525
也	525
此	526
二	526
人	526
者	526
實	527
弑	527
寡君	527
敢	528
卽	528
圖	528
之	528
陳人	529
執	529
之	529
而	530
請	530
涖	530
于	530
衞	530
九月	531
衞人	532
使	532
右宰	532
醜	532
涖殺	532
州吁	532
于	532
濮	532
石碏	533
使	533
其	533
宰	533
獳羊肩	533
涖殺	533
石厚	533
于	533
陳	533
君子	534
曰	534
石碏	535
純	536
臣	536
也	536
惡	537
州吁	537
而	537
厚	537
與	537
焉	537
大義	538
滅	538
親	538
其	539
是	539
之	539
謂	539
乎	539
衞人	540
逆	540
公子	540
晉	540
于	540
邢	540
冬	541
十二月	541
宣公	541
卽位	541
書	542
曰	542
衞人	543
立	543
晉	543
衆	544
也	544
五年	545
春	545
公	546
將	546
如	546
棠	546
觀	546
魚	546
者	546
臧僖伯	547
諫	547
曰	547
凡	548
物	548
不	548
足	548
以	548
講	548
大事	548
其	549
材	549
不	549
足	549
以	549
備	549
器用	549
則	550
君	550
不	550
舉	550
焉	550
君	551
將	552
納	552
民	552
於	552
軌	552
物者	553
也	553
故	554
講事	554
以	554
度	554
軌量	554
謂	554
之	554
軌	554
取材	555
以	555
章	555
物采	555
謂	555
之	555
物	555
不	556
軌	556
不	556
物	556
謂	557
之	557
亂政	557
亂政	558
亟	558
行	558
所以	559
敗	559
也	559
故	560
春蒐	560
夏苗	561
秋獮	562
冬狩	563
皆	564
於	564
農隙	564
以	564
講事	564
也	564
三	565
年	565
而	565
治兵	565
入	566
而	566
振旅	566
歸	567
而	567
飲至	567
以	568
數	568
軍實	568
昭	569
文章	569
明	570
貴賤	570
辨	571
等列	571
順	572
少長	572
習	573
威儀	573
也	573
鳥獸	574
之	574
肉	574
不	574
登	574
於	574
俎	574
皮革	575
齒牙	576
骨角	577
毛羽	578
不	578
登	578
於	578
器	578
則	579
公	579
不	579
射	579
古	580
之	580
制	580
也	580
若夫	581
山林	581
川澤	582
之	582
實	582
器用	583
之	583
資	583
皁隸	584
之	584
事	584
官司	585
之	585
守	585
非	586
君	586
所	586
及	586
也	586
公	587
曰	587
吾	588
將	588
略	588
地	588
焉	588
遂	589
往	589
陳	590
魚	590
而	590
觀	590
之	590
僖伯	591
稱	591
疾	591
不	591
從	591
書	592
曰	592
公	593
矢	593
魚	593
于	593
棠	593
非	594
禮	594
也	594
且	595
言	595
遠地	595
也	595
曲沃莊伯	596
以	596
鄭人	596
邢人	597
伐	597
翼	597
王	598
使	598
尹氏	598
武氏	599
助	599
之	599
翼侯	600
奔	600
隨	600
夏	601
葬	602
衞桓公	602
衞	603
亂	603
是	604
以	604
緩	604
四月	605
鄭人	606
侵	606
衞牧	606
以	607
報	607
東門	607
之	607
役	607
衞人	608
以	608
燕師	608
伐	608
鄭	608
鄭	609
祭足	609
原繁	610
洩駕	611
以	611
三軍	611
軍	611
其	611
前	611
使	612
曼伯	612
與	612
子元	612
潛	612
軍	612
軍	612
其	612
後	612
燕人	613
畏	613
鄭	613
三軍	613
而	614
不	614
虞	614
制人	614
六月	615
鄭	616
二公子	616
以	616
制人	616
敗	616
燕	616
師	616
于	616
北制	616
君子	617
曰	617
不	618
備	618
不	618
虞	618
不	619
可以	619
師	619
曲沃	620
叛	620
王	620
秋	621
王	622
命	622
虢公	622
伐	622
曲沃	622
而	623
立	623
哀侯	623
於	623
翼	623
衞	624
之	624
亂	624
也	624
郕人	625
入	625
衞	625
故	626
衞師	626
入	626
郕	626
九月	627
考	628
仲子	628
之	628
宫	628
將	629
萬	629
焉	629
公	630
問	630
羽數	630
於	630
衆仲	630
對	631
曰	631
天子	632
用	632
八	632
諸侯	633
用	633
六	633
大夫	634
四	634
士	635
二	635
夫	636
舞	636
所以	637
節	637
八音	637
而	637
行	637
八風	637
故	638
自	638
八	638
以下	638
公	639
從	639
之	639
於是	640
初	640
獻	640
六羽	640
始	641
用	641
六佾	641
也	641
宋人	642
取	642
邾田	642
邾人	643
告	643
於	643
鄭	643
曰	643
請	644
君	644
釋	644
憾	644
於	644
宋	644
敝邑	645
爲	645
道	645
鄭人	646
以	646
王師	646
會	646
之	646
伐	647
宋	647
入	648
其	648
郛	648
以	649
報	649
東門	649
之	649
役	649
宋人	650
使	650
來	650
告	650
命	650
公	651
聞	651
其	651
入	651
郛	651
也	651
將	652
救	652
之	652
問	653
於	653
使者	653
曰	653
師	654
何	654
及	654
對	655
曰	655
未	656
及	656
國	656
公	657
怒	657
乃	658
止	658
辭	659
使者	659
曰	659
君	660
命	660
寡人	660
同	660
恤	660
社稷	660
之	660
難	660
今	661
問	661
諸	661
使者	661
曰	662
師	663
未	663
及	663
國	663
非	664
寡人	664
之	664
所	664
敢知	664
也	664
冬	665
十二月	665
辛巳	665
臧僖伯	666
卒	666
公	667
曰	667
叔父	668
有	668
憾	668
於	668
寡人	668
寡人	669
弗	669
敢	669
忘	669
葬	670
之	670
加	670
一等	670
宋人	671
伐	671
鄭	671
圍	672
長葛	672
以	673
報	673
入	673
郛	673
之	673
役	673
也	673
六年	674
春	674
鄭人	675
來	675
渝平	675
更	676
成	676
也	676
翼	677
九宗五正	677
頃父	677
之	677
子	677
嘉父	677
逆	677
晉侯	677
于	677
隨	677
納	678
諸	678
鄂	678
晉人	679
謂	679
之	679
鄂侯	679
夏	680
盟	681
于	681
艾	681
始	682
平	682
于	682
齊	682
也	682
五月	683
庚申	683
鄭伯	684
侵	684
陳	684
大獲	685
往歲	686
鄭伯	687
請	687
成	687
于	687
陳	687
陳侯	688
不	688
許	688
五父	689
諫	689
曰	689
親	690
仁	690
善	691
鄰	691
國	692
之	692
寶	692
也	692
君	693
其	693
許	693
鄭	693
陳侯	694
曰	694
宋	695
衞	696
實	696
難	696
鄭	697
何	697
能	697
爲	697
遂	698
不	698
許	698
君子	699
曰	699
善	700
不	700
可	700
失	700
惡	701
不	701
可	701
長	701
其	702
陳桓公	702
之	702
謂	702
乎	702
長	703
惡	703
不	703
悛	703
從	704
自	704
及	704
也	704
雖	705
欲	705
救	705
之	705
其	706
將	706
能	706
乎	706
商書	707
曰	707
惡	708
之	708
易	708
也	708
如	709
火	709
之	709
燎	709
于	709
原	709
不	710
可	710
鄉	710
邇	710
其	711
猶	711
可	711
撲滅	711
周任	712
有	712
言	712
曰	712
爲	713
國	713
家	713
者	713
見	714
惡	714
如	715
農夫	715
之	715
務	715
去	715
草	715
焉	715
芟夷	716
蕰崇	716
之	716
絶	717
其	717
本根	717
勿	718
使	718
能	718
殖	718
則	719
善者	719
信	719
矣	719
秋	720
宋人	721
取	721
長葛	721
冬	722
京師	723
來	723
告	723
飢	723
公	724
爲	724
之	724
請	724
糴	724
於	724
宋	724
衞	725
齊	726
鄭	727
禮	728
也	728
鄭伯	729
如	729
周	729
始	730
朝	730
桓王	730
也	730
王	731
不	731
禮	731
焉	731
周桓公	732
言	732
於	732
王	732
曰	732
我	733
周	733
之	733
東	733
遷	733
晉	734
鄭	735
焉	735
依	735
善	736
鄭	736
以	736
勸	736
來者	736
猶	737
懼	737
不	737
蔇	737
況	738
不	738
禮	738
焉	738
鄭	739
不	739
來	739
矣	739
七年	740
春	740
滕侯	741
卒	741
不	742
書	742
名	742
未	743
同盟	743
也	743
凡	744
諸侯	744
同盟	744
於	745
是	745
稱	745
名	745
故	746
薨	746
則	746
赴	746
以	746
名	746
告終	747
稱	748
嗣	748
也	748
以	749
繼	749
好	749
息	749
民	749
謂	750
之	750
禮經	750
夏	751
城	752
中丘	752
書	753
不	754
時	754
也	754
齊侯	755
使	755
夷仲年	755
來	755
聘	755
結	756
艾	756
之	756
盟	756
也	756
秋	757
宋	758
及	758
鄭	758
平	758
七月	759
庚申	759
盟	760
于	760
宿	760
公	761
伐	761
邾	761
爲	762
宋	762
討	762
也	762
初	763
戎	764
朝	764
于	764
周	764
發	765
幣	765
于	765
公卿	765
凡伯	766
弗	766
賓	766
冬	767
王	768
使	768
凡伯	768
來	768
聘	768
還	769
戎	770
伐	770
之	770
于	770
楚丘	770
以	770
歸	770
陳	771
及	771
鄭	771
平	771
十二月	772
陳五父	773
如	773
鄭	773
涖	773
盟	773
壬申	774
及	775
鄭伯	775
盟	775
歃	776
如	776
忘	776
洩伯	777
曰	777
五父	778
必	778
不	778
免	778
不	779
賴	779
盟	779
矣	779
鄭良佐	780
如	780
陳	780
涖	780
盟	780
辛巳	781
及	782
陳侯	782
盟	782
亦	783
知	783
陳	783
之	783
將	783
亂	783
也	783
鄭	784
公子忽	784
在	784
王所	784
故	785
陳侯	785
請	785
妻	785
之	785
鄭伯	786
許	786
之	786
乃	787
成昏	787
八年	788
春	788
齊侯	789
將	789
平	789
宋	789
衞	790
有	791
會期	791
宋公	792
以	792
幣	792
請	792
於	792
衞	792
請	793
先	793
相見	793
衞侯	794
許	794
之	794
故	795
遇	795
于	795
犬丘	795
鄭伯	796
請	796
釋	796
泰山	796
之	796
祀	796
而	796
祀	796
周公	796
以	797
泰山	797
之	797
祊	797
易	797
許田	797
三月	798
鄭伯	799
使	799
宛	799
來	799
歸	799
祊	799
不	800
祀	800
泰山	800
也	800
夏	801
虢公忌父	802
始	802
作	802
卿士	802
于	802
周	802
四月	803
甲辰	803
鄭公子忽	804
如	804
陳	804
逆	804
婦	804
嬀	804
辛亥	805
以	806
嬀氏	806
歸	806
甲寅	807
入	808
于	808
鄭	808
陳鍼子	809
送	809
女	809
先	810
配	810
而	810
後	810
祖	810
鍼子	811
曰	811
是	812
不	812
爲	812
夫婦	812
誣	813
其	813
祖	813
矣	813
非	814
禮	814
也	814
何	815
以	815
能	815
育	815
齊人	816
卒	816
平	816
宋	816
衞	817
于	817
鄭	817
秋	818
會	819
于	819
溫	819
盟	820
于	820
瓦屋	820
以	821
釋	821
東門	821
之	821
役	821
禮	822
也	822
八月	823
丙戌	823
鄭伯	824
以	824
齊人	824
朝	824
王	824
禮	825
也	825
公	826
及	826
莒人	826
盟	826
于	826
浮來	826
以	827
成	827
紀	827
好	827
也	827
冬	828
齊侯	829
使	829
來	829
告	829
成	829
三	829
國	829
公	830
使	830
衆仲	830
對	830
曰	830
君	831
釋	831
三	831
國	831
之	831
圖	831
以	832
鳩	832
其	832
民	832
君	833
之	833
惠	833
也	833
寡君	834
聞	834
命	834
矣	834
敢	835
不	835
承受	835
君	835
之	835
明德	835
無駭	836
卒	836
羽父	837
請	837
諡	837
與	837
族	837
公	838
問	838
族	838
於	838
衆仲	838
衆仲	839
對	839
曰	839
天子	840
建	840
德	840
因	841
生	841
以	841
賜	841
姓	841
胙	842
之	842
土	842
而	842
命	842
之	842
氏	842
諸侯	843
以	843
字	843
爲	843
諡	843
因	844
以	844
爲	844
族	844
官	845
有	845
世功	845
則	846
有	846
官族	846
邑	847
亦	847
如	847
之	847
公	848
命	848
以	848
字	848
爲	848
展氏	848
九年	849
春	849
王	849
三月	849
癸酉	849
大	850
雨	850
霖	850
以	850
震	850
書	851
始	851
也	851
庚辰	852
大	853
雨	853
雪	853
亦	854
如	854
之	854
書	855
時	856
失	856
也	856
凡	857
雨	857
自	858
三	858
日	858
以	858
往	858
爲	858
霖	858
平地	859
尺	859
爲	859
大雪	859
夏	860
城	861
郎	861
書	862
不	863
時	863
也	863
宋公	864
不	864
王	864
鄭伯	865
爲	865
王	865
左卿士	865
以	866
王命	866
討	866
之	866
伐	867
宋	867
宋	868
以	868
入	868
郛	868
之	868
役	868
怨	868
公	868
不	869
告	869
命	869
公	870
怒	870
絶	871
宋使	871
秋	872
鄭人	873
以	873
王命	873
來	873
告	873
伐	873
宋	873
冬	874
公	875
會	875
齊侯	875
于	875
防	875
謀	876
伐	876
宋	876
也	876
北戎	877
侵	877
鄭	877
鄭伯	878
禦	878
之	878
患	879
戎師	879
曰	880
彼	881
徒	881
我	881
車	881
懼	882
其	882
侵軼	882
我	882
也	882
公子突	883
曰	883
使	884
勇	884
而	884
無	884
剛	884
者	884
